Time,pods,cpu,heap,jvm_total_MarkSweepCompact,jvm_total_Copy,jvm_seconds_Copy,jvm_seconds_MarkSweepCompact,memory,rt,tp
2024-02-01 02:29:00,1.0,0.1648403655572609,18622146.0,0.0,1.1555555555555554,0.9675820562179576,0.0,1130496.0,1.2062336349527072,86.87899716650305
2024-02-01 02:30:00,1.0,0.3585513346402402,19067620.0,0.0,1.133408893926262,0.9784229470198422,0.0,1130496.0,0.3435914816199696,96.60644042936195
2024-02-01 02:31:00,1.0,0.4343276622932833,20548760.0,0.0222222222222222,0.911111111111111,1.005338078291819,1.1111111111111105,1130496.0,0.238254806553334,84.84444444444443
2024-02-01 02:32:00,1.0,0.5144564203219113,20798320.0,0.0,0.6444444444444444,1.01553166069295,0.0,1130496.0,0.2266099867226668,78.82222222222221
2024-02-01 02:33:00,1.0,0.525089643900773,21572786.0,0.0,0.6888429660244874,1.0099374840443878,0.0,1130496.0,0.2435125329039067,86.52756482901141
2024-02-01 02:34:00,1.0,0.3824428747576073,21871298.0,0.0,0.7555555555555554,1.0015408320493018,0.0,1130496.0,0.2425156198200003,94.37777777777777
2024-02-01 02:35:00,1.0,0.2663823030312457,23506880.0,0.0,0.6222222222222221,0.994263862332696,0.0,1130496.0,0.2259530496333337,79.82222222222221
2024-02-01 02:36:00,1.0,0.269156269249782,25347338.0,0.0,0.911111111111111,0.9992006394884098,0.0,1130496.0,0.3161662522439985,119.93333333333332
2024-02-01 02:37:00,1.0,0.2659334330124568,26100600.0,0.0,0.8222222222222221,1.0216256524981293,0.0,1130496.0,0.2768427245453324,107.17777777777776
2024-02-01 02:38:00,1.0,0.277637744820665,26404066.0,0.0,0.9777777777777776,0.9947853991175364,0.0,1130496.0,0.3326127375333347,126.97777777777776
2024-02-01 02:39:00,1.0,0.3028869948754015,28034184.0,0.0,1.2,1.0037523452157584,0.0,1130496.0,0.4029242166160012,155.42222222222222
2024-02-01 02:40:00,1.0,0.3620782556005117,27783936.0,0.0,1.5555555555555554,1.0109840842860307,0.0,1130496.0,0.6316536609640016,205.66666666666663
2024-02-01 02:41:00,2.0,0.2691237887781224,49396400.0,0.0222222222222222,1.0888888888888888,1.006789203510518,1.1111111111111072,2183168.0,2.1807792297973347,187.6444444444444
2024-02-01 02:42:00,2.0,0.2955518214123063,53267822.0,0.0222222222222222,1.2444444444444442,1.0290988853146352,1.1111061756927918,2121728.0,0.6292004317439996,184.4
2024-02-01 02:43:00,3.0,0.2740707277325759,74350004.0,0.0,1.2666666666666666,1.0324205225055083,0.0,2932736.0,0.3189871899246667,143.15555555555554
2024-02-01 02:44:00,3.0,0.3259819125743747,78455230.0,0.0222222222222222,1.8666666666666665,1.01533088401042,1.1111160522358765,2887680.0,0.2186506236266141,180.1757172222222
2024-02-01 02:45:00,3.0,0.3610560645304287,79551572.0,0.0,1.6222222222222218,1.0007742934572297,0.0,2887680.0,0.1665564550617778,172.17777777777778
2024-02-01 02:46:00,3.0,0.3468166420096832,82368422.0,0.0,1.711111111111111,0.988391376451082,0.0,2887680.0,0.1815786492297771,193.31111111111107
2024-02-01 02:47:00,3.0,0.3278308528007823,81742662.0,0.0222222222222222,1.7777777777777777,1.0083880379285248,1.111111111111114,2887680.0,0.163885948772445,184.84444444444443
2024-02-01 02:48:00,3.0,0.2819124003727065,77174864.0,0.0,1.4666666666666666,0.9904622157006592,0.0,2887680.0,0.1673452929439987,186.86666666666665
2024-02-01 02:49:00,3.0,0.2319003197315365,86603886.0,0.0,1.7777777777777777,0.99785407725322,0.0,2887680.0,0.2040804874191103,221.55555555555551
2024-02-01 02:50:00,2.0,0.1971739691147549,85316322.0,0.0222222222222222,1.7333155567406615,1.018609034963032,1.11111111111111,2887680.0,0.2260561275833924,213.68591575376453
2024-02-01 02:51:00,2.0,0.2677500400817157,71763678.0,0.0,0.9777777777777776,0.9974883387154652,0.0,1896448.0,0.2746560018559978,190.2444444444444
2024-02-01 02:52:00,2.0,0.2606363776227858,68169748.0,0.0,0.8888888888888888,1.0077519379844988,0.0,1896448.0,0.2305246830533359,171.26666666666662
2024-02-01 02:53:00,2.0,0.2419291426948599,69443820.0,0.0,0.8444444444444443,0.9911084512722304,0.0,1896448.0,0.2090246390162651,160.06666666666663
2024-02-01 02:54:00,2.0,0.2343541831619661,68190518.0,0.0,0.911111111111111,0.9943057380639476,0.0,1896448.0,0.2277984825626665,172.39999999999998
2024-02-01 02:55:00,2.0,0.2267376019142858,65061912.0,0.0,1.0444444444444445,1.0075237160614996,0.0,1896448.0,0.2893631997053326,208.68888888888887
2024-02-01 02:56:00,2.0,0.2283232382129982,70663792.0,0.0,1.1111111111111112,1.0047393364928896,0.0,1896448.0,0.2824224623846674,207.4
2024-02-01 02:57:00,2.0,0.2307816571596687,75610674.0,0.0,0.9777777777777776,1.0151187904967662,0.0,1896448.0,0.2400802326293339,177.24444444444444
2024-02-01 02:58:00,2.0,0.2348602134396052,86377792.0,0.0,0.9555555555555556,0.993354319692202,0.0,1896448.0,0.2428104092726691,178.37777777777774
2024-02-01 02:59:00,2.0,0.2309523669587071,82663292.0,0.0,0.7555555555555555,1.005424048094658,0.0,1896448.0,0.192534676724493,150.71111111111108
2024-02-01 03:00:00,2.0,0.2160140397775153,79237438.0,0.0,0.8444296302880365,1.0083640135624383,0.0,1896448.0,0.2059713475621737,157.79615226977566
2024-02-01 03:01:00,1.0,0.4137857009002723,82290974.0,0.0,0.5110770393084906,0.9365237791746786,0.0,1896448.0,0.5038061867071975,134.902117636602
2024-02-01 03:02:00,1.0,0.3948942432911336,68942904.0,0.0,0.5333333333333332,1.0142348754448116,0.0,1130496.0,0.3886812858959967,146.73333333333332
2024-02-01 03:03:00,1.0,0.3472864702589708,56441478.0,0.0,0.3333333333333333,0.9935004642526072,0.0,1130496.0,0.2400296225466717,88.04444444444442
2024-02-01 03:04:00,1.0,0.3149749028071568,61273986.0,0.0,0.3333333333333333,0.9947643979057624,0.0,1130496.0,0.2396421092573385,92.04444444444442
2024-02-01 03:05:00,1.0,0.2675535573568602,62662998.0,0.0,0.311111111111111,1.0196078431372653,0.0,1130496.0,0.2191948306826709,78.46666666666665
2024-02-01 03:06:00,1.0,0.2359275749944495,62378708.0,0.0,0.2888888888888888,1.0030395136778243,0.0,1130496.0,0.2151163606600079,76.28888888888886
2024-02-01 03:07:00,1.0,0.1940154187759617,63410778.0,0.0,0.2888888888888888,0.9924487594390878,0.0,1130496.0,0.2204572336639969,80.17777777777778
2024-02-01 03:08:00,1.0,0.1983885438277002,64690914.0,0.0,0.2888888888888888,0.979751251996448,0.0,1130496.0,0.2166472748227783,77.88888888888889
2024-02-01 03:09:00,1.0,0.1925674166955474,63063700.0,0.0222222222222222,0.2666666666666666,1.0111111111112054,1.1111111111111098,1130496.0,0.2146993320453372,76.37777777777777
2024-02-01 03:10:00,1.0,0.1799327862489209,54685384.0,0.0,0.2222222222222222,0.9895833333332716,0.0,1130496.0,0.19927564300533,68.22222222222221
2024-02-01 03:11:00,1.0,0.1926912454651561,51971106.0,0.0,0.2888888888888888,0.9863945578230467,0.0,1130496.0,0.242290978872006,89.39999999999999
2024-02-01 03:12:00,1.0,0.1994792623371149,59108772.0,0.0,0.3333333333333333,0.9943502824859476,0.0,1130496.0,0.250939833332,100.08888888888887
2024-02-01 03:13:00,1.0,0.2176346069407186,56832060.0,0.0,0.3777777777777777,1.0027727432414997,0.0,1130496.0,0.3043480459723664,119.86666666666665
2024-02-01 03:14:00,1.0,0.2411418496184617,56631326.0,0.0,0.4222222222222221,0.9893455098934364,0.0,1130496.0,0.3466016284853275,133.79999999999998
2024-02-01 03:15:00,1.0,0.2685741241427679,49843366.0,0.0,0.4222222222222221,1.01682189989378,0.0,1130496.0,0.3248783621178545,127.31111111111107
2024-02-01 03:16:00,1.0,0.2782064088150297,55553728.0,0.0,0.5777777777777777,0.9941520467836013,0.0,1130496.0,0.5220243853653302,184.48888888888888
2024-02-01 03:17:00,1.0,0.3473934054214032,57018474.0,0.0,0.5555555555555555,0.9867075664621914,0.0,1130496.0,0.5199913086813313,175.44444444444443
2024-02-01 03:18:00,1.0,0.3755190621410585,54956900.0,0.0,0.5555555555555555,0.9695290858725784,0.0,1130496.0,0.7200029938600032,169.8222222222222
2024-02-01 03:19:00,1.0,0.3981946206541899,63038940.0,0.0,0.5555308652948757,0.9845751175787744,0.0,1130496.0,0.4937118379183474,179.59201813252744
2024-02-01 03:20:00,1.0,0.4194422464299383,71654266.0,0.0,0.5777392618269893,1.009653644363103,0.0,1130496.0,0.517238715413691,180.52129858009468
2024-02-01 03:21:00,1.0,0.404984482508649,72001786.0,0.0,0.4888888888888888,0.9890815671162092,0.0,1130496.0,0.4193608947586617,155.59999999999997
2024-02-01 03:22:00,1.0,0.3903590735906816,77700736.0,0.0,0.4666666666666666,0.99862258953171,0.0,1130496.0,0.3847293288306618,146.7111111111111
2024-02-01 03:23:00,1.0,0.3495145672002473,61926608.0,0.0,0.2666666666666666,1.0032120310645931,0.0,1130496.0,0.225584897041803,80.48888888888888
2024-02-01 03:24:00,1.0,0.363926015005729,58473526.0,0.0222222222222222,0.6888888888888888,0.9880564603691588,0.8333333333333386,1130496.0,0.7027455226399955,222.6222222222222
