Time,pods,conn-pool_jms_TradeStreamerTCF,conn-pool_jdbc_TradeDataSource,cpu,heap,jvm_total_global,jvm_total_scavenge,jvm_seconds_global,jvm_seconds_scavenge,memory,rt,tp,thread_pool
2024-01-20 12:16:00,4.0,93.25,99.25,0.6088888221550791,2147483648.0,0.0666666666666666,2.8888888888888884,0.9561752988047838,1.0038540826387023,4005888.0,0.1915225948325475,685.6222222222224,9.3125
2024-01-20 12:17:00,4.0,80.8125,89.4375,0.604440022290899,2147483648.0,0.0,2.7999999999999994,0.0,1.021905686845794,4005888.0,0.1884236938272366,744.2666666666664,9.25
2024-01-20 12:18:00,4.0,87.5625,91.875,0.5994527928159807,2147483648.0,0.0444444444444444,2.822222222222222,1.1111111111110976,0.9881895649573902,4005888.0,0.1783830864933048,703.2444444444442,9.25
2024-01-20 12:19:00,4.0,92.875,96.625,0.6000603613009405,2147483648.0,0.0222222222222222,2.6888888888888887,1.111111111111107,1.013366634290736,4005888.0,0.1913026416204642,624.7333333333332,9.6875
2024-01-20 12:20:00,4.0,76.4375,81.0,0.5980323223727522,2147483648.0,0.0666666666666666,3.6,1.1111111111111165,1.0006421232876663,4005888.0,0.191740592968495,768.0222222222222,8.6875
2024-01-20 12:21:00,4.0,80.875,82.0,0.6006124403661031,2147483648.0,0.0222222222222222,2.711111111111111,1.1111111111111238,1.013043223957419,4005888.0,0.1827976678240248,698.1111111111109,9.1875
2024-01-20 12:22:00,4.0,84.8125,86.625,0.6152213522062482,2147483648.0,0.0444444444444444,3.333333333333333,0.972222222222218,0.9987444355667148,4005888.0,0.1838906700041938,755.0222222222219,9.8125
2024-01-20 12:23:00,4.0,73.375,76.1875,0.603220504421402,2147483648.0,0.0,2.1333333333333333,0.0,1.0085346951384155,4005888.0,0.2012948113992566,527.0222222222221,6.75
2024-01-20 12:24:00,4.0,79.4375,81.875,0.6030673347526111,2147483648.0,0.0666666666666666,3.6888888888888887,0.9999999999999988,0.9950826654276508,4005888.0,0.1811826680630501,820.9555555555554,8.625
2024-01-20 12:25:00,4.0,86.5625,89.75,0.6080930556919523,2147483648.0,0.0222222222222222,3.4666666666666663,0.8333333333333343,0.9959140031313256,4005888.0,0.1786547064573151,830.7777777777778,10.375
2024-01-20 12:26:00,4.0,77.875,82.0625,0.6136307743663533,2147483648.0,0.0444444444444444,2.9111111111111105,0.9219858156028362,0.9897670367951176,4005888.0,0.1840077048156344,671.9777777777776,9.1875
2024-01-20 12:27:00,4.0,87.0625,89.3125,0.6157288074216734,2147483648.0,0.0222222222222222,3.244444444444444,1.111111111111095,1.0140943404459632,4005888.0,0.1816403459822472,778.3333333333335,9.3125
2024-01-20 12:28:00,4.0,93.75,97.125,0.6397252452525422,2147483648.0,0.0,3.555555555555556,0.0,1.0064129569816926,4005888.0,0.1631669999731753,827.022222222222,9.6875
2024-01-20 12:29:00,4.0,84.4375,90.3125,0.6399751004977566,2147483648.0,0.0444444444444444,3.2,1.1111111111111196,0.9936437929692586,4005888.0,0.161959034005871,833.6666666666664,10.6875
2024-01-20 12:30:00,4.0,92.0,95.8125,0.628681451524166,2147483648.0,0.0222222222222222,2.822222222222222,1.1111111111110958,1.0141107148395054,4005888.0,0.177753492015946,712.7555555555554,7.9375
2024-01-20 12:31:00,4.0,97.5625,100.5,0.6283314626510031,2147483648.0,0.0,2.577777777777777,0.0,0.9820623760591378,4005888.0,0.1618731515870076,659.9111111111114,7.75
2024-01-20 12:32:00,4.0,83.8125,89.125,0.6211812379673659,2147483648.0,0.0222222222222222,3.44447802618388,1.1111111111110905,0.9831711270159668,4005888.0,0.1467133785261864,808.3642542137676,8.5625
2024-01-20 12:33:00,4.0,90.6875,92.4375,0.6140643428220112,2147483648.0,0.0222222222222222,3.711111111111111,1.1111111111111478,0.9888584909400902,4005888.0,0.1581556256531941,820.6666666666667,8.625
2024-01-20 12:34:00,4.0,98.6875,101.375,0.6034209228861588,2147483648.0,0.0444444444444444,2.6666666666666665,1.0362694300518107,0.9906207187269468,4005888.0,0.1817122793692491,686.4222222222223,8.9375
2024-01-20 12:35:00,4.0,85.8125,90.875,0.5930211948637236,2147483648.0,0.0444444444444444,2.8666666666666663,0.9560723514211856,1.0031321062341765,4005888.0,0.178672771690925,686.6888888888889,10.25
2024-01-20 12:36:00,4.0,89.0625,90.4375,0.5926300024713621,2147483648.0,0.0222222222222222,2.6221481580233745,0.8333333333333419,0.996996853911772,4005888.0,0.1680924185316389,633.713113807048,8.5625
2024-01-20 12:37:00,4.0,93.4375,95.9375,0.5971383232657436,2147483648.0,0.0222222222222222,3.355555555555555,1.11111852493806,1.0083351692486302,4005888.0,0.1656069323784373,809.4000000000001,9.75
2024-01-20 12:38:00,4.0,81.6875,87.8125,0.588325231753074,2147483648.0,0.0444444444444444,2.888888888888889,0.908119658119662,0.9820912767186694,4005888.0,0.1681487266716993,701.1111111111112,9.25
2024-01-20 12:39:00,4.0,87.3125,91.9375,0.5632241427954804,2147483648.0,0.0,2.933333333333333,0.0,1.01627077351431,4005888.0,0.1849517715749579,702.1777777777778,9.875
2024-01-20 12:40:00,4.0,92.3125,96.5,0.5683191559160308,2147483648.0,0.0666666666666666,2.555555555555556,1.0229885057471204,1.0184738955823365,4005888.0,0.1846170328173122,665.7111111111111,8.75
2024-01-20 12:41:00,4.0,78.875,85.9375,0.5781365085911856,2147483648.0,0.0,3.1111111111111107,0.0,1.0138387484958005,4005888.0,0.1632859110779953,781.8444444444445,10.625
2024-01-20 12:42:00,4.0,85.5,89.75,0.5705177966594279,2147483648.0,0.0444424693113698,2.5777106232532416,0.9885143856048852,0.9848229872490916,4005888.0,0.1724978530392449,649.4503441669383,9.0625
2024-01-20 12:43:00,4.0,90.25,95.0,0.5652405472532923,2147483648.0,0.0222207408394995,2.3999466702219854,0.8333361130090269,0.9925808966597598,4005888.0,0.1865805793127072,568.255999229681,7.75
2024-01-20 12:44:00,4.0,78.875,84.75,0.5638874324825407,2147483648.0,0.0222222222222222,3.133333333333333,1.1111111111110947,1.0068649885583532,4005888.0,0.1755843942820036,651.0444444444444,8.3125
2024-01-20 12:45:00,4.0,84.25,87.625,0.5558098518906844,2147483648.0,0.0222222222222222,2.155555555555556,1.111111111111148,0.9753313902366132,4005888.0,0.1838880829229247,595.9777777777776,7.5625
2024-01-20 12:46:00,4.0,91.875,95.5,0.5559267089435278,2147483648.0,0.0222222222222222,3.0,1.1111111111110967,0.9862794850108032,4005888.0,0.1749678773449023,757.6444444444442,9.5
2024-01-20 12:47:00,4.0,78.9375,84.625,0.55851945640338,2147483648.0,0.0222222222222222,2.6888888888888887,1.11111111111112,1.009006537740596,4005888.0,0.1631768298533674,689.4666666666667,8.375
2024-01-20 12:48:00,4.0,85.0625,87.9375,0.5551168458169512,2147483648.0,0.0444444444444444,2.222222222222222,1.1111111111111338,1.0069293017395842,4005888.0,0.1717903053494399,599.7333333333335,7.5625
2024-01-20 12:49:00,4.0,88.625,91.375,0.5427902847092978,2147483648.0,0.0222222222222222,2.3777777777777773,1.1111111111111658,0.9913892342404422,4005888.0,0.1694573631352234,589.6888888888888,7.0625
2024-01-20 12:50:00,4.0,75.3125,78.25,0.5358324149662463,2147483648.0,0.0222222222222222,2.0666666666666664,0.8333333333333195,0.9951406120760936,4005888.0,0.1659553626397243,540.6444444444443,6.5625
2024-01-20 12:51:00,3.0,81.8125,82.75,0.5264957896753517,2147483648.0,0.0444444444444444,2.0,1.1111111111111065,0.9881061299176516,4005888.0,0.1796697340673026,574.1777777777776,7.1875
2024-01-20 12:52:00,3.0,86.4375,88.0625,0.5170877772996069,2147483648.0,0.0222207408394995,2.533217785480968,1.1110592671594866,0.997500798857282,4005888.0,0.1240562922186605,619.6385381715295,7.4375
2024-01-20 12:53:00,3.0,71.375,74.875,0.6731578887306,2147483648.0,0.0222222222222222,1.3777777777777778,0.8333333333333365,1.017175743407979,3043328.0,0.1283561944606302,361.4444444444444,5.9375
2024-01-20 12:54:00,3.0,79.75,77.58333333333334,0.6383080787298154,1610612736.0,0.0222222222222222,1.4444641984088182,1.1111111111111114,0.9895192841602148,3043328.0,0.1425410378481809,383.9391656913147,6.666666666666667
2024-01-20 12:55:00,3.0,90.08333333333334,89.33333333333333,0.6325323871798065,1610612736.0,0.0,2.511111111111111,0.0,1.0120608285264736,3043328.0,0.1195379793145227,601.3555555555554,8.666666666666666
2024-01-20 12:56:00,3.0,78.66666666666667,82.75,0.6462883721671271,1610612736.0,0.0666666666666666,2.022222222222222,1.1111111111111192,1.001597763131609,3043328.0,0.1176817997949245,529.8444444444444,6.916666666666666
2024-01-20 12:57:00,3.0,82.5,84.0,0.6256720487832019,1610612736.0,0.0,2.088888888888889,0.0,1.02510215995329,3043328.0,0.1234715395151849,519.9111111111112,9.833333333333334
2024-01-20 12:58:00,3.0,93.0,93.33333333333331,0.6657016347084861,1610612736.0,0.0,2.355555555555556,0.0,1.0037140204271118,3043328.0,0.1274122720244146,517.6444444444444,8.916666666666666
2024-01-20 12:59:00,3.0,78.16666666666667,85.16666666666667,0.6711913475356419,1610612736.0,0.0222222222222222,2.1778014825350263,1.1111111111110907,1.0120177869667442,3043328.0,0.1242321254290613,541.4073247699897,7.666666666666667
2024-01-20 13:00:00,3.0,85.91666666666667,90.0,0.6605034818522179,1610612736.0,0.0444444444444444,2.0666666666666664,1.1111111111111067,1.0101439018636476,3043328.0,0.1381639570778106,465.4666666666667,7.916666666666666
2024-01-20 13:01:00,3.0,98.08333333333331,103.08333333333331,0.6403636767269208,1610612736.0,0.0222222222222222,2.1334197626896816,1.111111111111119,1.0281281872864196,3043328.0,0.1454769485584987,568.9974293440013,10.583333333333332
2024-01-20 13:02:00,3.0,85.66666666666666,92.0,0.6597643346518595,1610612736.0,0.0222222222222222,1.6888888888888889,1.111111111111109,1.0050366300366511,3043328.0,0.134507955672644,534.6222222222223,9.166666666666668
2024-01-20 13:03:00,3.0,91.83333333333331,93.75,0.6429789065524184,1610612736.0,0.0444444444444444,2.022222222222222,1.1111111111111185,1.0099655896679514,3043328.0,0.1347554953389665,470.22222222222223,8.833333333333334
2024-01-20 13:04:00,3.0,104.83333333333331,108.16666666666669,0.6570273335853271,1610612736.0,0.0,2.0445451932187595,0.0,1.0096641116618823,3043328.0,0.1406278087673544,515.560001140826,8.583333333333334
2024-01-20 13:05:00,3.0,88.41666666666666,92.33333333333331,0.6541559876027631,1610612736.0,0.0222222222222222,1.733333333333333,0.8333333333333154,0.9894736842105252,3043328.0,0.133109698443841,460.77777777777777,8.333333333333332
2024-01-20 13:06:00,3.0,92.0,92.75,0.6509883775104746,1610612736.0,0.0444444444444444,2.1777777777777776,1.1111111111111107,1.0068178214682015,3043328.0,0.1288449282665056,619.0666666666665,8.583333333333332
2024-01-20 13:07:00,3.0,102.41666666666669,103.41666666666666,0.6749905955431781,1610612736.0,0.0222222222222222,2.2444444444444445,1.1111111111111478,1.0105912326631836,3043328.0,0.1423465390572008,627.7555555555555,10.5
2024-01-20 13:08:00,3.0,85.5,89.08333333333333,0.6852415486093594,1610612736.0,0.0222222222222222,2.1333333333333333,1.1111111111111018,1.0203978592345595,3043328.0,0.1340460549471462,524.5111111111112,9.0
2024-01-20 13:09:00,3.0,86.5,85.33333333333333,0.6734964113672457,1610612736.0,0.0,2.0,0.0,0.9911416713126376,3043328.0,0.1254437378803461,484.1999999999999,7.75
2024-01-20 13:10:00,3.0,96.75,96.0,0.6903198842512825,1610612736.0,0.0222222222222222,2.311111111111111,1.1111111111110974,0.991811115267888,3043328.0,0.1337152403473122,560.7555555555555,9.75
2024-01-20 13:11:00,3.0,82.75,87.41666666666667,0.6714160771499903,1610612736.0,0.0222232099204409,2.0000296309465604,0.8333314823251696,0.97887022568543,3043328.0,0.1330005191310379,541.4528695102499,10.0
2024-01-20 13:12:00,3.0,88.16666666666667,89.58333333333333,0.6442427963113856,1610612736.0,0.0222222222222222,1.955555555555556,1.111111111111148,1.0014301022725949,3043328.0,0.1393193545280658,488.3333333333333,8.75
2024-01-20 13:13:00,3.0,98.16666666666666,101.75,0.6562079337619872,1610612736.0,0.0,2.333333333333333,0.0,0.993321764736825,3043328.0,0.1402837037469301,608.622222222222,10.75
2024-01-20 13:14:00,3.0,84.91666666666666,92.58333333333331,0.6540248355258194,1610612736.0,0.0222222222222222,1.8666666666666667,0.8333333333333616,1.0005284481240058,3043328.0,0.1388683572257699,518.3333333333334,9.333333333333332
2024-01-20 13:15:00,3.0,88.41666666666667,92.41666666666669,0.6272746947198838,1610612736.0,0.0222222222222222,1.6,1.1111209990667257,1.008935527863469,3043328.0,0.1385098250580038,427.9333333333332,7.666666666666667
2024-01-20 13:16:00,3.0,98.75,103.66666666666669,0.6396356021423537,1610612736.0,0.0,2.0444444444444443,0.0,0.9959893048128337,3043328.0,0.1379276204865513,535.8222222222222,9.583333333333332
2024-01-20 13:17:00,3.0,81.58333333333334,88.08333333333334,0.6313841012809137,1610612736.0,0.0,1.7999999999999998,0.0,1.0036659667011665,3043328.0,0.1473902948964927,456.97777777777776,8.583333333333332
2024-01-20 13:18:00,3.0,84.25,85.58333333333333,0.6142628620413016,1610612736.0,0.066672594173261,1.9334696659850032,1.1112033524915876,0.9846580383870012,3043328.0,0.1335986732907433,516.3341394742301,8.083333333333334
2024-01-20 13:19:00,3.0,95.58333333333331,98.33333333333331,0.6150437092763527,1610612736.0,0.0,1.7999999999999998,0.0,1.001783762011622,3043328.0,0.1424785976294227,481.0444444444443,8.5
2024-01-20 13:20:00,3.0,82.41666666666667,88.33333333333333,0.6316948508740371,1610612736.0,0.0,2.1333333333333333,0.0,0.9743265652313658,3043328.0,0.1380245751598503,510.9555555555554,8.333333333333334
2024-01-20 13:21:00,3.0,87.16666666666666,90.16666666666669,0.6314438208004827,1610612736.0,0.0444444444444444,1.822222222222222,1.1111111111111047,1.0068426197458458,3043328.0,0.1374644917669797,549.8,7.833333333333334
2024-01-20 13:22:00,3.0,97.0,99.0,0.6487205506987004,1610612736.0,0.0,2.2666666666666666,0.0,1.027729299980617,3043328.0,0.1157751480074397,590.5333333333333,8.416666666666666
2024-01-20 13:23:00,3.0,79.91666666666667,84.16666666666666,0.6458454621782203,1610612736.0,0.0222222222222222,2.0,1.1111111111110967,0.9854587829964224,3043328.0,0.1299715431523926,544.3555555555556,6.75
2024-01-20 13:24:00,3.0,82.08333333333333,81.41666666666667,0.648947747009183,1610612736.0,0.0222222222222222,1.7777777777777777,0.8333333333333391,1.0074099213756211,3043328.0,0.1400918611908986,446.8444444444445,6.583333333333334
2024-01-20 13:25:00,3.0,90.08333333333334,89.0,0.6198202859687717,1610612736.0,0.0,1.4443935911205252,0.0,0.986722482612876,3043328.0,0.1169340099061136,417.2063092222672,6.083333333333334
2024-01-20 13:26:00,3.0,76.08333333333333,77.41666666666667,0.5804233009131519,1610612736.0,0.0222222222222222,1.8222222222222224,1.1111111111111478,1.0148485911376288,3043328.0,0.1159404160623341,465.64444444444433,5.916666666666667
2024-01-20 13:27:00,3.0,81.75,79.91666666666666,0.5945858672969307,1610612736.0,0.0222222222222222,1.511111111111111,1.1111111111111056,1.004827235772371,3043328.0,0.1344187157921691,369.0666666666666,5.916666666666667
2024-01-20 13:28:00,3.0,92.75,93.33333333333331,0.5772551010141426,1610612736.0,0.0222222222222222,1.422222222222222,1.1111111111111038,1.0199350950394197,3043328.0,0.1256800078280021,393.55555555555566,6.583333333333333
2024-01-20 13:29:00,3.0,78.66666666666667,84.25,0.5686350104708573,1610612736.0,0.0,1.822222222222222,0.0,0.99839228295823,3043328.0,0.1129840903012534,438.3111111111111,6.5
2024-01-20 13:30:00,3.0,84.66666666666667,88.16666666666667,0.5743249450842366,1610612736.0,0.0,1.9555555555555555,0.0,1.0019023462270051,3043328.0,0.1278717689414889,425.0444444444444,6.5
2024-01-20 13:31:00,3.0,92.41666666666666,96.41666666666666,0.5832210846475888,1610612736.0,0.0444444444444444,1.6222222222222222,0.9999999999999908,1.0123192287091225,3043328.0,0.1210723910357935,413.5999999999999,7.083333333333334
2024-01-20 13:32:00,3.0,77.33333333333333,87.0,0.589294049999543,1610612736.0,0.0,1.8666666666666667,0.0,1.0047247131424295,3043328.0,0.118187443493971,459.3555555555556,6.166666666666666
2024-01-20 13:33:00,3.0,76.66666666666667,83.66666666666666,0.5813424888846175,1610612736.0,0.0222222222222222,1.422222222222222,0.8333333333333303,1.006810469616788,3043328.0,0.126623353118556,379.44444444444434,6.666666666666667
2024-01-20 13:34:00,3.0,88.0,95.16666666666669,0.5645208447580047,1610612736.0,0.0444444444444444,1.222222222222222,0.970464135021096,1.006206644760851,3043328.0,0.1360518822085106,345.3333333333333,6.333333333333334
2024-01-20 13:35:00,3.0,71.25,79.0,0.5625968704628238,1610612736.0,0.0,1.4666666666666666,0.0,1.022325162452515,3043328.0,0.1318934582576937,360.8444444444444,6.333333333333333
2024-01-20 13:36:00,3.0,74.91666666666666,78.33333333333333,0.5487585322883605,1610612736.0,0.0,1.3777777777777778,0.0,1.026424705507791,3043328.0,0.1226155534102561,364.5777777777777,5.333333333333334
2024-01-20 13:37:00,3.0,85.66666666666666,89.75,0.5263935870192551,1610612736.0,0.0666671606364929,1.5555624717915746,0.9164118244429034,0.991906246225776,3043328.0,0.1246802681568497,376.95837810506913,5.75
2024-01-20 13:38:00,3.0,75.75,82.08333333333333,0.5272597583064064,1610612736.0,0.0,1.2222004957584018,0.0,1.0051816981645194,3043328.0,0.1259587733459821,310.3699700767339,6.0
2024-01-20 13:39:00,3.0,79.58333333333333,83.66666666666667,0.5288656786092593,1610612736.0,0.0,1.3332963004110654,0.0,1.0058168998675832,3043328.0,0.1329884696795052,341.5677912330728,6.583333333333333
2024-01-20 13:40:00,3.0,89.91666666666667,94.75,0.5213587853205811,1610612736.0,0.0444444444444444,1.1999999999999995,0.9853249475890936,1.0004583251489338,3043328.0,0.1304302440766618,315.9333333333333,6.5
2024-01-20 13:41:00,3.0,77.08333333333333,84.83333333333333,0.5292295080982098,1610612736.0,0.0,1.6444444444444444,0.0,1.0024382985307232,3043328.0,0.129480016764904,466.7777777777776,7.833333333333334
2024-01-20 13:42:00,3.0,82.16666666666667,87.83333333333334,0.5076385567853473,1610612736.0,0.0,1.488888888888889,0.0,0.9813541053821264,3043328.0,0.1308658835667583,360.9333333333333,6.666666666666666
2024-01-20 13:43:00,3.0,94.75,100.91666666666666,0.5292603090964073,1610612736.0,0.0222222222222222,1.111111111111111,0.8333333333333479,1.008230452674835,3043328.0,0.1400571694236587,313.8222222222222,6.25
2024-01-20 13:44:00,3.0,82.16666666666667,90.16666666666669,0.5279692136977735,1610612736.0,0.0222222222222222,1.2444444444444445,1.111111111111109,0.9984309639401104,3043328.0,0.1266137239644309,317.3111111111112,6.416666666666667
2024-01-20 13:45:00,3.0,89.33333333333333,92.83333333333334,0.5049397495514855,1610612736.0,0.0,0.8222222222222222,0.0,0.9675297986025594,3043328.0,0.130013098261723,215.0444444444444,4.833333333333334
2024-01-20 13:46:00,3.0,101.66666666666669,105.66666666666666,0.4652824195337685,1610612736.0,0.0,0.9333511122963754,0.0,1.0141976859116564,3043328.0,0.1315790858039188,228.22766258491308,5.5
2024-01-20 13:47:00,3.0,87.66666666666667,95.0,0.440087243763643,1610612736.0,0.0444444444444444,1.0,1.1111111111111138,0.9944258639910764,3043328.0,0.1312331422665091,275.3333333333333,5.083333333333334
2024-01-20 13:48:00,3.0,90.83333333333334,94.83333333333334,0.4217867893065798,1610612736.0,0.0,1.0444444444444445,0.0,0.9935299241009832,3043328.0,0.1411149775657379,251.1333333333333,6.083333333333334
2024-01-20 13:49:00,2.0,101.33333333333334,106.08333333333331,0.4092175208533352,1610612736.0,0.0222251855802995,1.0000444503711607,1.1110666745698592,0.9781026605283032,3043328.0,0.1314771019600133,223.83161606732747,4.75
2024-01-20 13:50:00,2.0,81.75,89.66666666666667,0.396192321453869,1610612736.0,0.0,1.3333333333333333,0.0,1.0018689093579012,3043328.0,0.0701797008786167,257.93333333333334,4.583333333333333
2024-01-20 13:51:00,2.0,85.25,86.125,0.5630802462956639,1073741824.0,0.0222222222222222,0.8222222222222222,0.8333333333333358,0.9851049424509308,1957888.0,0.0758736127986292,192.5555555555556,3.875
2024-01-20 13:52:00,2.0,95.0,104.875,0.536948897310129,1073741824.0,0.0222222222222222,1.488888888888889,1.1111111111111238,1.0140990816194593,1957888.0,0.0740378863310462,282.1111111111111,5.875
2024-01-20 13:53:00,2.0,84.75,95.625,0.5134689134761931,1073741824.0,0.0,1.1777777777777776,0.0,0.9807132459970852,1957888.0,0.072265224862043,195.1777777777778,5.25
2024-01-20 13:54:00,2.0,81.0,86.125,0.4711776492147884,1073741824.0,0.0444444444444444,0.711111111111111,1.1111111111111305,0.9811537908215416,1957888.0,0.0739931495299133,201.4,5.375
2024-01-20 13:55:00,2.0,86.75,99.375,0.444008953389461,1073741824.0,0.0,0.6666666666666666,0.0,1.0022120129317824,1957888.0,0.0722250084975696,162.53333333333333,4.25
2024-01-20 13:56:00,2.0,77.125,92.125,0.4235139032250652,1073741824.0,0.0,0.8444444444444444,0.0,1.0278764395651454,1957888.0,0.0701932803088267,220.1777777777777,6.375
2024-01-20 13:57:00,2.0,73.625,80.875,0.4308491644987069,1073741824.0,0.0,1.0,0.0,0.995206971677588,1957888.0,0.0735201598582566,228.4,5.375
2024-01-20 13:58:00,2.0,78.625,92.125,0.4304904170561945,1073741824.0,0.0444454321426631,0.9778044456296824,1.1111056690578305,0.968974072198384,1957888.0,0.0764493275826734,199.09304018450203,6.5
2024-01-20 13:59:00,2.0,76.5,89.0,0.4192142438219003,1073741824.0,0.0,0.8444444444444443,0.0,1.00371747211896,1957888.0,0.0788298555961689,196.91111111111115,5.875
2024-01-20 14:00:00,2.0,76.625,82.875,0.4485431057043292,1073741824.0,0.0,0.9555555555555556,0.0,1.0257285974498866,1957888.0,0.0756036094948915,251.4,6.375
2024-01-20 14:01:00,2.0,86.25,97.0,0.4460514487464684,1073741824.0,0.0222222222222222,1.26933178574883,1.111111111111085,0.9859688466485892,1957888.0,0.070102684358862,281.9743567231883,7.375
2024-01-20 14:02:00,2.0,81.0,87.875,0.4521365520575406,1073741824.0,0.0222222222222222,0.8666666666666666,0.8333333333333354,0.9839690436705392,1957888.0,0.0779327257426166,193.8,5.375
2024-01-20 14:03:00,2.0,79.875,82.875,0.4648587938262994,1073741824.0,0.0,1.1555555555555554,0.0,1.0073162002445215,1957888.0,0.0731371278150969,241.88888888888889,6.0
2024-01-20 14:04:00,2.0,90.25,98.875,0.4778513230461871,1073741824.0,0.0222222222222222,0.9555555555555556,1.1111111111111225,0.9935064935065108,1957888.0,0.0760411702945316,209.55555555555551,5.625
2024-01-20 14:05:00,2.0,85.625,94.5,0.4804871950932645,1073741824.0,0.0,0.9333333333333332,0.0,0.9946022475886866,1957888.0,0.0700712675832295,221.5333333333333,5.5
2024-01-20 14:06:00,2.0,84.25,85.625,0.4778975166385974,1073741824.0,0.0222222222222222,1.0,1.111165436268888,0.9775831117295845,1957888.0,0.0713857847520128,232.1111111111111,6.125
2024-01-20 14:07:00,2.0,91.875,101.0,0.4750534167036651,1073741824.0,0.0222222222222222,1.2444444444444445,0.8333333333333253,0.9954301609377998,1957888.0,0.0673139534666145,197.11111111111103,4.5
2024-01-20 14:08:00,2.0,84.375,95.75,0.4770886869520956,1073741824.0,0.0,1.0888888888888888,0.0,0.9985396129974268,1957888.0,0.0664760111029756,265.64444444444445,6.0
2024-01-20 14:09:00,2.0,83.0,88.5,0.4896351957075679,1073741824.0,0.0222222222222222,1.0444444444444445,0.8333333333333026,1.0152329749104034,1957888.0,0.0640879656356669,236.4666666666666,6.0
2024-01-20 14:10:00,2.0,89.125,101.5,0.5007753262554601,1073741824.0,0.0222222222222222,1.2222222222222223,1.111111111111085,1.022592152199785,1957888.0,0.0648641106976031,331.08888888888885,6.625
2024-01-20 14:11:00,2.0,78.875,88.875,0.5201494549051613,1073741824.0,0.0222207408394995,1.4443955588145974,1.1110592671595516,1.0030975998085951,1957888.0,0.065389627204145,328.8541786103149,6.0
2024-01-20 14:12:00,2.0,79.375,81.5,0.5230779313702978,1073741824.0,0.0,1.088888888888889,0.0,0.978753047718572,1957888.0,0.0725514727958497,292.7333333333333,6.625
