Time,pods,cpu,heap,jvm_total_Copy,jvm_total_MarkSweepCompact,jvm_seconds_Copy,jvm_seconds_MarkSweepCompact,memory,rt,tp
2024-02-02 03:50:00,3.0,0.3749772205517356,117704574.0,1.9555555555555555,0.0,1.0034855989726643,0.0,2772992.0,0.5576472760475559,398.6222222222222
2024-02-02 03:51:00,3.0,0.3756112778642195,124482464.0,3.133394078123727,0.0,0.9973758699324412,0.0,2772992.0,1.2530148639521768,628.0369046825343
2024-02-02 03:52:00,3.0,0.3713275651599164,120306250.0,3.0665896347650894,0.0,1.013531044452717,0.0,2772992.0,1.1620474875620888,622.8558540541742
2024-02-02 03:53:00,3.0,0.3755339217759282,129385174.0,2.466611362940578,0.0222222222222222,1.012078679127876,1.1111185249380575,2772992.0,0.7761640031068804,531.7204692916185
2024-02-02 03:54:00,3.0,0.3756472078236503,127825888.0,2.688888888888888,0.0,0.9998788106383,0.0,2772992.0,0.9096557544852172,615.4
2024-02-02 03:55:00,3.0,0.3971414705584102,126743592.0,2.8442533541703705,0.0,1.0107891318632285,0.0,2772992.0,1.03069424159422,653.7144310523279
2024-02-02 03:56:00,3.0,0.4034860728347795,130050398.0,2.844479013882098,0.0,0.995573003764075,0.0,2772992.0,1.0246632232369348,644.852649253547
2024-02-02 03:57:00,3.0,0.4047971936375454,134825846.0,2.51111111111111,0.0,0.998796630565578,0.0,2772992.0,0.9237061070937808,567.5333333333332
2024-02-02 03:58:00,3.0,0.4064978892412459,135986292.0,2.221736555318645,0.0,0.9889196624804448,0.0,2772992.0,0.7724066269519747,521.3910329305851
2024-02-02 03:59:00,3.0,0.4167073873996496,127467936.0,3.333333333333333,0.0,1.0040456050018365,0.0,2772992.0,1.1586769782280015,779.2222222222221
2024-02-02 04:00:00,3.0,0.4108246162957937,136574748.0,2.7333333333333334,0.0,0.9997379454926446,0.0,2772992.0,0.9934829575195498,644.911111111111
2024-02-02 04:01:00,3.0,0.4051748711735468,135583142.0,2.1332918546171,0.0,1.0021230535812355,0.0,2772992.0,0.9936340955348242,508.3214630135769
2024-02-02 04:02:00,3.0,0.4019320643962374,138939094.0,2.311168892740997,0.0,1.0108272352354322,0.0,2772992.0,0.8890437778078275,555.211491136446
2024-02-02 04:03:00,3.0,0.3829723988409284,146591362.0,2.022272595950841,0.0,1.0093075270548757,0.0,2772992.0,0.7285580876473009,487.2568304553637
2024-02-02 04:04:00,3.0,0.3829296941644615,142975016.0,2.733195086305644,0.0,1.0008738650146018,0.0,2772992.0,0.9572639773295908,644.8942528735632
2024-02-02 04:05:00,3.0,0.376896185142221,157400068.0,2.333630709801074,0.0,1.0055099761050523,0.0,2772992.0,0.8448470870788206,551.8157915796024
2024-02-02 04:06:00,3.0,0.3817480782841838,137274494.0,2.1777777777777776,0.0222222222222222,0.9979633401221876,1.1111111111111138,2772992.0,0.7927746281884427,549.8666666666666
2024-02-02 04:07:00,3.0,0.3777160484803278,133286360.0,1.9999101374354111,0.0,0.995799519996142,0.0,2772992.0,0.8033140945844717,503.0857249366148
2024-02-02 04:08:00,3.0,0.3858604834728694,138352664.0,2.4888888888888885,0.0,1.0093597051296457,0.0,2772992.0,1.0088288894148976,644.4666666666666
2024-02-02 04:09:00,3.0,0.3747856950040693,143780116.0,1.9777777777777767,0.0,0.9999999999999706,0.0,2772992.0,0.7128936331866689,494.1777777777776
2024-02-02 04:10:00,3.0,0.3668242451219936,145187926.0,1.8444444444444443,0.0,0.9836601307189402,0.0,2772992.0,0.6604320948937851,457.3555555555555
2024-02-02 04:11:00,3.0,0.3670642804771458,145642248.0,2.0444444444444443,0.0,1.0107983713931734,0.0,2772992.0,0.7879506974737873,511.19999999999993
2024-02-02 04:12:00,3.0,0.3631026954838134,144562798.0,1.844466173805256,0.0,1.0010435907935695,0.0,2772992.0,0.6947429326752228,456.9616279242039
2024-02-02 04:13:00,3.0,0.3603012275708022,142901464.0,2.311111111111111,0.0,1.0013932427725536,0.0,2772992.0,0.9282117558066688,609.8222222222221
2024-02-02 04:14:00,3.0,0.3665783363695269,152574398.0,2.022222222222222,0.0,0.9846431797651536,0.0,2772992.0,0.8074102995417721,542.6444444444444
2024-02-02 04:15:00,3.0,0.3680478447511559,145020192.0,1.7554015088675592,0.0,1.0065119641641962,0.0,2772992.0,0.6494859876982901,461.1839949441087
2024-02-02 04:16:00,3.0,0.3603281314375223,154931898.0,1.8223328591749643,0.0,1.0042205211312636,0.0,2772992.0,0.7382687229286986,483.0713884937568
2024-02-02 04:17:00,3.0,0.356815849645263,151587034.0,1.511111111111111,0.0,0.9889624724061898,0.0,2772992.0,0.6098154903062106,406.5999999999999
2024-02-02 04:18:00,3.0,0.3443446521889013,150756160.0,1.5777777777777775,0.0,0.9673772609819196,0.0,2772992.0,0.6732176038115473,428.8666666666666
2024-02-02 04:19:00,3.0,0.3388353980066401,155829032.0,1.822222222222222,0.0,0.9943639291465496,0.0,2772992.0,0.705282218121763,497.3999999999999
2024-02-02 04:20:00,3.0,0.3134153232922414,161403536.0,1.088944206135769,0.0,1.0142055066438518,0.0,2772992.0,0.3560109073222119,284.7907842454505
2024-02-02 04:21:00,3.0,0.295102342506329,150559334.0,1.133333333333333,0.0,0.9986719787516244,0.0,2772992.0,0.4195630296657765,302.99999999999994
2024-02-02 04:22:00,3.0,0.2984214624293597,167834334.0,1.799942721140837,0.0,1.004962290195215,0.0,2772992.0,0.740416109670368,478.85078857188
2024-02-02 04:23:00,3.0,0.2983645200378044,175905002.0,1.6000148188973595,0.0,0.992132850916037,0.0,2772992.0,0.6012359312635436,418.6262194040936
2024-02-02 04:24:00,3.0,0.2844662966575357,158615400.0,1.5111111111111108,0.0,1.0053937432577955,0.0,2772992.0,0.5605368060142271,405.5111111111111
2024-02-02 04:25:00,3.0,0.3101782385603726,178371628.0,1.533333333333333,0.0,0.9719334719334828,0.0,2772992.0,0.5886814330413466,408.311111111111
2024-02-02 04:26:00,3.0,0.32134487018322,167436418.0,1.5777777777777775,0.0,0.988759271109364,0.0,2772992.0,0.6216976824290443,426.6222222222223
2024-02-02 04:27:00,3.0,0.3123084407430597,176331542.0,1.422222222222222,0.0,1.007015161801314,0.0,2772992.0,0.5543010930844304,376.6888888888888
2024-02-02 04:28:00,2.0,0.4468227940970035,161350220.0,1.6437655555555557,0.0222222222222222,0.8772162855162438,0.833333333333333,2772992.0,0.8817327758857693,462.9761155555555
2024-02-02 04:29:00,2.0,0.4348934104693531,122841072.0,1.4444444444444442,0.0,1.0087602508302065,0.0,1769472.0,0.842153347679766,419.1555555555555
2024-02-02 04:30:00,2.0,0.4343444046195122,113686150.0,1.222222222222222,0.0,0.9977989728539934,0.0,1769472.0,0.7551737916600016,367.2444444444444
2024-02-02 04:31:00,2.0,0.4234783241030702,122163828.0,1.4,0.0,1.003058103975507,0.0,1769472.0,0.8702799144700014,407.4666666666666
2024-02-02 04:32:00,2.0,0.4169823335991992,112671740.0,1.1555555555555554,0.0222222222222222,0.99812850904553,0.8333333333333345,1769472.0,0.7064915784680044,349.5333333333333
2024-02-02 04:33:00,2.0,0.4106005035757054,115377542.0,1.622222222222222,0.0,1.013745704467348,0.0,1769472.0,1.0601127573393052,499.1555555555555
2024-02-02 04:34:00,2.0,0.4406837098473747,115394474.0,1.5777777777777775,0.0,0.9995507637016978,0.0,1769472.0,1.0153972399293392,492.0888888888889
2024-02-02 04:35:00,2.0,0.4481468831827424,114261600.0,1.2888888888888888,0.0,0.9880952380952146,0.0,1769472.0,0.8461858377153306,406.75555555555553
2024-02-02 04:36:00,2.0,0.4455393259849242,108677342.0,1.222222222222222,0.0,1.006517016654617,0.0,1769472.0,0.7859363686673422,384.8222222222222
2024-02-02 04:37:00,2.0,0.4527627523257621,109967730.0,1.4,0.0,1.0040939452703743,0.0,1769472.0,0.997953136945322,440.7333333333333
2024-02-02 04:38:00,2.0,0.4430469473792631,117448860.0,1.3555555555555554,0.0,0.9987029831387944,0.0,1769472.0,0.8819922528866717,425.6888888888888
2024-02-02 04:39:00,2.0,0.4300159475756009,108656080.0,1.222222222222222,0.0,0.9995477159656004,0.0,1769472.0,0.7319942039613275,374.7333333333333
2024-02-02 04:40:00,2.0,0.4241337429349285,130052106.0,1.5333333333333332,0.0,0.9978902953586244,0.0,1769472.0,1.036278131013324,475.8666666666666
2024-02-02 04:41:00,2.0,0.4318931374053445,121275848.0,1.311111111111111,0.0,0.9908861741322514,0.0,1769472.0,0.8600676766426704,409.0
2024-02-02 04:42:00,2.0,0.4281476173731015,135484276.0,1.0444444444444445,0.0,1.0006373486296682,0.0,1769472.0,0.6682702107833556,325.1777777777778
2024-02-02 04:43:00,2.0,0.4233655669898098,132071778.0,1.3555555555555554,0.0,1.0002105706464517,0.0,1769472.0,0.8656407977473377,429.8222222222221
2024-02-02 04:44:00,2.0,0.4314530639807996,138067760.0,1.1333333333333333,0.0,0.990460157126844,0.0,1769472.0,0.7009386948980177,357.46666666666664
2024-02-02 04:45:00,2.0,0.420657397838027,139352640.0,1.311111111111111,0.0,0.9953563496871222,0.0,1769472.0,0.8370816772386833,407.8
2024-02-02 04:46:00,2.0,0.4187004462836048,133776580.0,1.1999999999999995,0.0,1.0013605442176927,0.0,1769472.0,0.773458419300674,381.1333333333333
2024-02-02 04:47:00,2.0,0.416987984401317,147399932.0,1.2666666666666666,0.0,0.9978917779339266,0.0,1769472.0,0.8175269165126793,391.91111111111104
2024-02-02 04:48:00,2.0,0.4286883933921157,138161788.0,1.4,0.0,0.9799465503540103,0.0,1769472.0,0.8751632400370116,433.9333333333333
2024-02-02 04:49:00,2.0,0.4375739800598316,121456214.0,1.4888888888888887,0.0444444444444444,0.9965635738831496,1.0297559344700764,1769472.0,0.968496471025981,463.5333333333333
2024-02-02 04:50:00,2.0,0.4429716073816611,102349900.0,1.311111111111111,0.0,0.994196315922297,0.0,1769472.0,0.8910874708679997,415.4666666666666
2024-02-02 04:51:00,2.0,0.4346719457226836,109128916.0,1.1111111111111112,0.0,0.9856459330144032,0.0,1769472.0,0.7161606470259865,352.4444444444444
2024-02-02 04:52:00,2.0,0.4198688849950583,100332416.0,1.0,0.0,0.989917506874456,0.0,1769472.0,0.6342165918953483,311.6222222222222
2024-02-02 04:53:00,2.0,0.4112255047718387,104730156.0,1.1999999999999995,0.0,1.0078627591136993,0.0,1769472.0,0.7766963387039639,373.8888888888888
2024-02-02 04:54:00,2.0,0.3875180447895236,102194230.0,0.9333333333333332,0.0,0.9899749373433526,0.0,1769472.0,0.5592354840533387,292.1777777777778
2024-02-02 04:55:00,2.0,0.3678466701197704,112509164.0,1.0,0.0,1.0038188761592712,0.0,1769472.0,0.8230087149913436,306.42222222222216
2024-02-02 04:56:00,2.0,0.3594237258982451,112889596.0,1.111111111111111,0.0,0.9853917662682188,0.0,1769472.0,0.6909076108573109,344.97777777777776
2024-02-02 04:57:00,2.0,0.3691609425133771,116673658.0,1.0444444444444445,0.0,0.9992193598750436,0.0,1769472.0,0.6489350010940165,325.19999999999993
2024-02-02 04:58:00,2.0,0.3624021384154676,129631734.0,1.0888888888888888,0.0,0.9836497890295746,0.0,1769472.0,0.6762343991840096,334.79999999999995
2024-02-02 04:59:00,2.0,0.3749636044218346,129062736.0,1.1777777777777776,0.0,0.999525166191872,0.0,1769472.0,0.7279737002013356,360.1555555555555
2024-02-02 05:00:00,2.0,0.3747537621236994,123382582.0,0.9333511119012696,0.0,0.9978393384850258,0.0,1769472.0,0.5768274742674013,295.5836417421021
2024-02-02 05:01:00,2.0,0.3600452384230331,127919330.0,0.8888888888888888,0.0,0.9886363636364154,0.0,1769472.0,0.5225303839033482,271.4
2024-02-02 05:02:00,2.0,0.341828373434076,132217622.0,0.9333333333333332,0.0,0.9989806320081466,0.0,1769472.0,0.561013895479307,287.4444444444444
2024-02-02 05:03:00,2.0,0.3201716370836289,132256728.0,0.9333333333333332,0.0,1.0276679841898129,0.0,1769472.0,0.5376719643246687,287.4888888888889
2024-02-02 05:04:00,2.0,0.3288451663261335,139554084.0,1.0,0.0,1.0147783251231202,0.0,1769472.0,0.5962395336259932,307.79999999999995
2024-02-02 05:05:00,2.0,0.3186978329709435,145792344.0,0.7777777777777777,0.0,0.9955257270693596,0.0,1769472.0,0.4338659961206929,241.51111111111103
2024-02-02 05:06:00,2.0,0.3163288370289613,133332636.0,0.911111111111111,0.0,1.020000000000003,0.0,1769472.0,0.5287549401393297,278.0222222222222
2024-02-02 05:07:00,2.0,0.3093099233854761,137152338.0,0.7999999999999998,0.0,1.009988901220772,0.0,1769472.0,0.4778159246480099,249.4444444444444
2024-02-02 05:08:00,2.0,0.2955003043119886,109596576.0,1.0888888888888886,0.0222222222222222,0.9908361970218036,0.8333333333333354,1769472.0,0.7678306188859549,365.7111111111111
2024-02-02 05:09:00,2.0,0.3161159937886834,115497964.0,0.8444444444444443,0.0,0.9940872135994476,0.0,1769472.0,0.5287150637927097,281.1111111111111
2024-02-02 05:10:00,2.0,0.3091927761679457,105961334.0,0.7333333333333332,0.0,1.0209846650525385,0.0,1769472.0,0.4455803917413578,241.48888888888888
2024-02-02 05:11:00,2.0,0.3138824725973409,115045602.0,0.711111111111111,0.0,0.9950859950860748,0.0,1769472.0,0.4722083771533358,245.91111111111107
2024-02-02 05:12:00,2.0,0.2943518670696396,117430330.0,0.5111111111111111,0.0,0.9860050890586866,0.0,1769472.0,0.301861701319335,170.57777777777778
2024-02-02 05:13:00,2.0,0.2571229588584784,116303702.0,0.5555555555555555,0.0,1.0016420361247091,0.0,1769472.0,0.2971130373279945,179.39999999999998
2024-02-02 05:14:00,2.0,0.2353307008856197,123283600.0,0.6444444444444444,0.0,1.0079575596816688,0.0,1769472.0,0.3714357625606483,216.95555555555552
2024-02-02 05:15:00,2.0,0.2313847681761999,112711600.0,0.5999999999999999,0.0,1.0051425899952826,0.0,1769472.0,0.3273479105900191,200.68888888888887
2024-02-02 05:16:00,2.0,0.2157550193968387,108427132.0,0.5111111111111111,0.0,0.9988385598141264,0.0,1769472.0,0.2650706968166593,163.99999999999997
2024-02-02 05:17:00,1.0,0.4313540510435654,64524118.0,0.5555555555555555,0.0,0.9881098810988332,0.0,888832.0,0.7556476209133527,195.77777777777777
2024-02-02 05:18:00,1.0,0.4196611173948198,65754326.0,0.4444444444444444,0.0,0.9993552546743968,0.0,888832.0,0.5193986604293446,151.84444444444443
2024-02-02 05:19:00,1.0,0.3881204983646258,64750246.0,0.6222222222222221,0.0,1.0012515644555753,0.0,888832.0,0.795856034209336,219.71111111111108
2024-02-02 05:20:00,1.0,0.3696889644029038,69158748.0,0.4444444444444444,0.0,1.0141987829615156,0.0,888832.0,0.4963773771706348,152.59999999999997
2024-02-02 05:21:00,1.0,0.3863967689549727,71405764.0,0.4444444444444444,0.0,1.000000000000016,0.0,888832.0,0.5311644246546656,156.64444444444442
2024-02-02 05:22:00,1.0,0.3541687804722568,71637626.0,0.3555002555158086,0.0,0.9595884129105424,0.0,888832.0,0.42004528645028,127.735685560024
2024-02-02 05:23:00,1.0,0.3585405761822489,75137228.0,0.4888888888888888,0.0,0.9803921568627416,0.0,888832.0,0.5803480145639843,172.59999999999997
2024-02-02 05:24:00,1.0,0.3392739838747469,77530176.0,0.5111111111111111,0.0,0.9999999999999304,0.0,888832.0,0.5768773680186442,177.08888888888885
2024-02-02 05:25:00,1.0,0.3434295601525796,75019072.0,0.4444444444444444,0.0,0.9985632183908202,0.0,888832.0,0.505909423294679,158.04444444444442
2024-02-02 05:26:00,1.0,0.3430074561222065,72104950.0,0.4444444444444444,0.0,1.0084033613446084,0.0,888832.0,0.4879346429147059,153.73333333333332
2024-02-02 05:27:00,1.0,0.3686082959387978,73536734.0,0.5555555555555555,0.0,1.0004368719965269,0.0,888832.0,0.6846540782319434,198.1111111111111
2024-02-02 05:28:00,1.0,0.3622014462931279,77637132.0,0.6222222222222221,0.0,0.9965237543452696,0.0,888832.0,0.8015653788146693,221.7111111111111
2024-02-02 05:29:00,1.0,0.3857803154687709,85264922.0,0.4222222222222221,0.0,0.9843400447428576,0.0,888832.0,0.491781738537343,152.6222222222222
2024-02-02 05:30:00,1.0,0.4008832215834085,66470330.0,0.5111111111111111,0.0222222222222222,1.024811218985874,1.1111111111111065,888832.0,0.6541938110547243,188.06666666666663
2024-02-02 05:31:00,1.0,0.4033516516032543,60818224.0,0.4444444444444444,0.0,0.9717097170970568,0.0,888832.0,0.5895466283306712,165.17777777777775
2024-02-02 05:32:00,1.0,0.3922649124598185,55923444.0,0.4666666666666666,0.0,0.9909909909910316,0.0,888832.0,0.5956345009946212,174.2222222222222
2024-02-02 05:33:00,1.0,0.3776348807486198,60076808.0,0.4888888888888888,0.0,1.0111699000588663,0.0,888832.0,0.6149434109653424,184.0222222222222
2024-02-02 05:34:00,1.0,0.3728266082043738,62557172.0,0.3999999999999999,0.0,1.0052910052910584,0.0,888832.0,0.4979557517853177,154.46666666666664
2024-02-02 05:35:00,1.0,0.3790338658861106,69048030.0,0.5333333333333332,0.0,1.003882418191992,0.0,888832.0,0.701944769666657,207.2
2024-02-02 05:36:00,1.0,0.3878743588728805,67903060.0,0.4888888888888888,0.0,1.0106716886376204,0.0,888832.0,0.6274813905426688,183.57777777777773
2024-02-02 05:37:00,2.0,0.2323091244819599,71857138.0,0.6888888888888888,0.0,0.979381443298945,0.0,1978368.0,1.1979183118546717,259.79999999999995
2024-02-02 05:38:00,2.0,0.2579727071821382,93807720.0,0.6888888888888889,0.0,0.9961240310077896,0.0,1945600.0,1.011914410822668,261.7555555555556
2024-02-02 05:39:00,3.0,0.2048582810967525,98521208.0,1.022222222222222,0.0222222222222222,1.004458431681108,1.1111111111111118,3035136.0,0.5580037254953598,225.0511944444444
2024-02-02 05:40:00,3.0,0.2782383082235916,115390290.66666669,1.2501816666666663,0.0,0.9954883908741864,0.0,3035136.0,0.4304917990133185,188.2444444444444
2024-02-02 05:41:00,3.0,0.3421273197212183,112996822.0,2.155537778962884,0.0444444444444444,0.9949558282486316,0.9814814814814812,4349952.0,0.5044652794635696,255.93536785132844
2024-02-02 05:42:00,4.0,0.2970330536832419,135323780.0,1.7777777777777777,0.0,0.9978213507625108,0.0,4255744.0,0.3552189185537897,255.46666666666664
2024-02-02 05:43:00,4.0,0.323644165030705,144559138.0,2.088888888888889,0.0,1.0015324042884806,0.0,4255744.0,0.2578063567351915,236.19913444444444
2024-02-02 05:44:00,4.0,0.2716528085412295,139993708.0,0.2666666666666666,0.0,1.0323139184158852,0.0,4255744.0,0.0070598713743729,7.8444444444444414
2024-02-02 05:45:00,4.0,0.2570362720932407,150531786.0,2.0,0.0,0.972927241962774,0.0,4255744.0,0.234990430847657,249.82222222222225
2024-02-02 05:46:00,4.0,0.2206765578632649,147204480.0,2.1111111111111107,0.0,1.0051582322598809,0.0,4255744.0,0.2724644528636633,270.71111111111105
2024-02-02 05:47:00,3.0,0.2630674664422848,142374020.0,1.7111111111111108,0.0,0.9989550679205418,0.0,3035136.0,0.4354049668817594,291.08888888888885
2024-02-02 05:48:00,3.0,0.2304277348238756,143880584.0,1.9777777777777767,0.0,1.0113889180555646,0.0,3035136.0,0.4494877109725853,335.9999999999999
2024-02-02 05:49:00,2.0,0.394945856873075,133123310.0,1.2444444444444442,0.0444444444444444,1.0127226463104315,1.1111111111111078,1945600.0,0.8276662783100203,334.5999999999999
2024-02-02 05:50:00,2.0,0.4077990308120712,107045728.0,1.1999999999999995,0.0,0.9949164851125724,0.0,1945600.0,0.7516892770066244,359.11111111111103
2024-02-02 05:51:00,2.0,0.398899688489583,110006910.0,1.2444444444444442,0.0,0.9890109890110236,0.0,1945600.0,0.8193269102740164,387.7777777777777
2024-02-02 05:52:00,2.0,0.4108012712986417,116343740.0,1.4444444444444442,0.0,0.9887811370983272,0.0,1945600.0,0.9097924306493074,415.91111111111104
2024-02-02 05:53:00,2.0,0.4255454743795365,99395728.0,1.3333333333333333,0.0,1.0023640661938114,0.0,1945600.0,0.7505001854400063,377.0222222222222
2024-02-02 05:54:00,2.0,0.4280130028390329,100800988.0,1.2888888888888888,0.0,1.0035603026257265,0.0,1945600.0,0.7126662161266297,357.26666666666665
2024-02-02 05:55:00,2.0,0.422197686339426,110987224.0,1.0888888888888888,0.0,1.0004990019960411,0.0,1945600.0,0.6942224389613643,347.4666666666666
2024-02-02 05:56:00,2.0,0.4115164507911484,121263642.0,1.4444444444444442,0.0,1.0140500916310842,0.0,1945600.0,0.9055386590726784,435.77777777777777
2024-02-02 05:57:00,2.0,0.4184015123123771,126639440.0,1.6444444444444444,0.0,1.012235817575074,0.0,1945600.0,1.0137122572466886,468.42222222222216
2024-02-02 05:58:00,2.0,0.4316577226837829,119495362.0,1.533333333333333,0.0,0.9960422163589008,0.0,1945600.0,0.8994085866753179,437.4
2024-02-02 05:59:00,2.0,0.4338299483180553,128465116.0,1.1333333333333333,0.0,1.0101010101009955,0.0,1945600.0,0.6909182635293329,336.4888888888889
2024-02-02 06:00:00,2.0,0.4405917043500452,136361800.0,1.5777777777777775,0.0,0.9992372234935272,0.0,1945600.0,0.9317874839293584,448.6888888888888
2024-02-02 06:01:00,2.0,0.433443791784952,125260724.0,1.5115676305947103,0.0222330917337364,1.0045581485613313,1.1114917833188536,1945600.0,1.1182850924827306,491.5860356421164
2024-02-02 06:02:00,2.0,0.4512517207456953,119872020.0,1.4888888888888887,0.0,0.9884201819685547,0.0,1945600.0,1.0423047947853532,495.7555555555555
2024-02-02 06:03:00,2.0,0.4451458767617786,127231664.0,1.1777777777777776,0.0,0.9758001561280244,0.0,1945600.0,0.7882355362726782,390.8888888888888
2024-02-02 06:04:00,2.0,0.4591658945434292,127942754.0,1.5777777777777775,0.0,0.989299414496176,0.0,1945600.0,1.1494098421239929,535.3777777777777
2024-02-02 06:05:00,2.0,0.4702804819838261,127986818.0,1.822222222222222,0.0,0.996691480562478,0.0,1945600.0,1.3594866362439857,615.7777777777777
2024-02-02 06:06:00,2.0,0.4511633361540229,136070630.0,1.4444444444444442,0.0,1.0023866348449308,0.0,1945600.0,1.031080629525357,469.3555555555555
2024-02-02 06:07:00,2.0,0.4573681389679212,145375614.0,1.4,0.0,1.0002310002309898,0.0,1945600.0,1.0184620497733217,466.2444444444444
2024-02-02 06:08:00,2.0,0.4770937276898708,148751962.0,1.4444444444444442,0.0,1.003773584905718,0.0,1945600.0,1.0351970278886855,498.7777777777777
2024-02-02 06:09:00,2.0,0.453595640803178,145094820.0,1.222222222222222,0.0,1.0095669687814863,0.0,1945600.0,0.8084103370147013,396.3777777777777
2024-02-02 06:10:00,2.0,0.4628317534370827,148662246.0,1.5555555555555554,0.0,1.0076252723311787,0.0,1945600.0,1.113790229754016,510.95555555555546
2024-02-02 06:11:00,2.0,0.4724960540060245,149838158.0,1.511111111111111,0.0,1.0038703434930276,0.0,1945600.0,1.1133302696573335,504.4888888888888
2024-02-02 06:12:00,2.0,0.4794945641518958,144509156.0,1.4666666666666663,0.0,0.9920938536087708,0.0,1945600.0,1.1090881660719851,501.3333333333333
2024-02-02 06:13:00,2.0,0.4736634986594038,142875844.0,1.4444444444444442,0.0,1.004794663331242,0.0,1945600.0,0.9702062505039978,472.91111111111104
2024-02-02 06:14:00,2.0,0.4823704028635042,148650364.0,1.5776775464557364,0.0,0.998243633383018,0.0,1945600.0,1.1227316638419995,527.8692282435078
2024-02-02 06:15:00,2.0,0.4837615594104782,152776924.0,1.7777777777777777,0.0,0.9900650907844968,0.0,1945600.0,1.2885678632246682,596.4666666666666
2024-02-02 06:16:00,3.0,0.3273477903359428,156670408.0,1.5555555555555554,0.0,1.0043585370476178,0.0,3145728.0,1.2668483242653417,519.0666666666666
2024-02-02 06:17:00,3.0,0.3510986891123263,140129804.0,1.8888888888888888,0.0222222222222222,0.9974916135423414,1.1110567942934615,3039232.0,1.4545543322200467,619.8888888888888
2024-02-02 06:18:00,4.0,0.315599974201639,152560524.0,2.488888888888889,0.0,1.004795360767274,0.0,4018176.0,1.302079061948439,598.5949999999999
