Time,pods,cpu,heap,jvm_total_Copy,jvm_total_MarkSweepCompact,jvm_seconds_MarkSweepCompact,jvm_seconds_Copy,memory,rt,tp
2024-01-31 01:07:00,4.0,0.3464409160081954,118973746.0,3.466666666666666,0.0,0.0,1.0018821087058511,4141056.0,0.4438091561322169,512.6888888888888
2024-01-31 01:08:00,4.0,0.3182259965946764,127746498.0,3.644162044339778,0.0,0.0,0.9992566469154014,4141056.0,0.4604125225269194,544.439252133429
2024-01-31 01:09:00,3.0,0.4149681388760275,131573718.0,3.1111111111111107,0.0222222222222222,1.1111111111111105,0.9990580986434952,4141056.0,0.7498749584527291,577.1777777777777
2024-01-31 01:10:00,3.0,0.4139655835671749,102759840.0,3.155555555555555,0.0,0.0,0.9881671701913376,3121152.0,0.6757829058848823,621.4444444444443
2024-01-31 01:11:00,3.0,0.4162708575856324,113265040.0,3.444444444444444,0.0,0.0,1.01343988376317,3121152.0,0.7263676574457825,665.088888888889
2024-01-31 01:12:00,3.0,0.4296720521692139,114362884.0,3.3110572950003694,0.0,0.0,0.9974494172330234,3121152.0,0.7003596281233191,608.6955079611754
2024-01-31 01:13:00,3.0,0.4329195864918212,116538242.0,2.8666666666666663,0.0,0.0,0.9986052998605416,3121152.0,0.623271511431119,567.1777777777777
2024-01-31 01:14:00,3.0,0.420073866800548,120348848.0,2.7776370526731595,0.0,0.0,0.9935890947357774,3121152.0,0.6044235035129161,523.6465553210136
2024-01-31 01:15:00,3.0,0.4077776515151008,120271716.0,2.311111111111111,0.0,0.0,0.998010012003827,3121152.0,0.5274239906967979,470.2888888888888
2024-01-31 01:16:00,3.0,0.3919003431503924,127809468.0,2.644444444444444,0.0,0.0,0.9897037250221228,3121152.0,0.5519379052853808,500.26666666666665
2024-01-31 01:17:00,3.0,0.379352455693778,122752188.0,2.644488890864285,0.0,0.0,0.9961545002755332,3121152.0,0.5485552327256635,504.961898553516
2024-01-31 01:18:00,3.0,0.3711228140550474,131678570.0,2.533333333333333,0.0,0.0,0.9862007849095028,3121152.0,0.6384439811204401,524.311111111111
2024-01-31 01:19:00,3.0,0.3807978109272423,127372910.0,2.577777777777777,0.0,0.0,0.999720357941837,3121152.0,0.6388862048106652,549.9777777777778
2024-01-31 01:20:00,3.0,0.3873293740539984,124783890.0,2.4888049475984144,0.0,0.0,1.0178916228859534,3121152.0,0.5816061882097101,536.1984964633558
2024-01-31 01:21:00,3.0,0.3864967223505296,127750214.0,2.3112044589652214,0.0222222222222222,0.8333333333333334,1.0096109166233391,3121152.0,0.5941808355199562,523.9811086662863
2024-01-31 01:22:00,3.0,0.3957185022303249,136906924.0,2.0444444444444443,0.0,0.0,1.0075237160614938,3121152.0,0.5830201450640022,507.6222222222222
2024-01-31 01:23:00,3.0,0.3931712591886547,139059178.0,2.1111111111111107,0.0,0.0,1.006746237675118,3121152.0,0.5815425380191127,500.5777777777777
2024-01-31 01:24:00,3.0,0.3729948623023203,148857396.0,1.933333333333333,0.0,0.0,0.9858416360775892,3121152.0,0.5412593412173394,485.0222222222222
2024-01-31 01:25:00,3.0,0.3723486067678667,146723166.0,1.88890271635666,0.0,0.0,1.0028610390805193,3121152.0,0.5240501474625876,456.959062793988
2024-01-31 01:26:00,3.0,0.3612450002402421,143973510.0,1.8888888888888888,0.0,0.0,0.998192606178673,3121152.0,0.4820118835347333,449.33333333333326
2024-01-31 01:27:00,3.0,0.351135312011109,152066106.0,1.844444444444444,0.0,0.0,1.005972377752897,3121152.0,0.4694620663075617,423.9777777777777
2024-01-31 01:28:00,3.0,0.3353939045541512,154223434.0,1.6444785207902748,0.0,0.0,1.0049034337776095,3121152.0,0.422346287056204,395.89840507885714
2024-01-31 01:29:00,3.0,0.3244885293457868,149154296.0,1.444423704625473,0.022221234611795,1.1111259268037683,1.020173182685376,3121152.0,0.3862757443317071,351.5278125910454
2024-01-31 01:30:00,3.0,0.3046695228334566,151095794.0,1.3333333333333333,0.0,0.0,1.0013386880857558,3121152.0,0.3212451400493372,317.55555555555554
2024-01-31 01:31:00,3.0,0.2801457607012882,148942294.0,1.1777777777777776,0.0,0.0,1.0019376639780462,3121152.0,0.2725735483513835,281.08888888888885
2024-01-31 01:32:00,2.0,0.3844852122247845,148847772.0,0.9777777777777776,0.0,0.0,0.9969135802468588,1896448.0,0.411846287973325,270.8888888888888
2024-01-31 01:33:00,2.0,0.3523850582018913,103963216.0,1.0444444444444445,0.0,0.0,0.9994121105232188,1896448.0,0.4239008287386461,284.1555555555555
2024-01-31 01:34:00,2.0,0.3460550332320942,103233754.0,1.0666666666666669,0.0,0.0,1.0180754917597028,1896448.0,0.4604828506146738,287.08888888888885
2024-01-31 01:35:00,2.0,0.3392473103325896,110871352.0,1.0666666666666669,0.0,0.0,1.002415458937214,1896448.0,0.4481089951986705,289.7333333333333
2024-01-31 01:36:00,2.0,0.3353936426474516,113305894.0,0.9555555555555556,0.0,0.0,0.9896907216494112,1896448.0,0.393608727234002,260.66666666666663
2024-01-31 01:37:00,2.0,0.3259303612112497,109566794.0,0.8888888888888888,0.0,0.0,1.0187353629977094,1896448.0,0.3367897005753356,238.6888888888889
2024-01-31 01:38:00,2.0,0.3107320333947484,116065030.0,0.7999999999999999,0.0,0.0,0.9836635384080844,1896448.0,0.293737629472682,212.26666666666665
2024-01-31 01:39:00,2.0,0.280445482835481,119942140.0,0.6888888888888889,0.0,0.0,0.9990662931839728,1896448.0,0.2494655057733212,184.37777777777777
2024-01-31 01:40:00,2.0,0.2639940259253615,95459518.0,0.7777777777777777,0.0,0.0,1.008083689966769,1896448.0,0.3017530135186667,214.6444444444444
2024-01-31 01:41:00,2.0,0.2573481353535427,100094582.0,0.8666666666666666,0.0,0.0,1.0081300813008385,1896448.0,0.3640808678853396,250.66666666666663
2024-01-31 01:42:00,2.0,0.2646409658573757,101017616.0,0.9555555555555556,0.0,0.0,1.0025542784163568,1896448.0,0.4242769145626588,281.1333333333333
2024-01-31 01:43:00,2.0,0.2892400092441279,110578416.0,1.0888888888888886,0.0,0.0,1.006842619745862,1896448.0,0.4773600086186482,313.6888888888888
2024-01-31 01:44:00,2.0,0.3170948079179146,116694948.0,1.022222222222222,0.0,0.0,0.9972158947101672,1896448.0,0.4661648518433322,298.1111111111111
2024-01-31 01:45:00,2.0,0.3304927627027263,113760576.0,1.0,0.0,0.0,1.001317523056689,1896448.0,0.4273791184620168,284.4
2024-01-31 01:46:00,2.0,0.3375169504310333,116545564.0,0.9333333333333332,0.0,0.0,1.0022631749110875,1896448.0,0.392710519042008,269.66666666666663
2024-01-31 01:47:00,2.0,0.3311364272660446,119306406.0,0.8666666666666666,0.0,0.0,0.9761163032191388,1896448.0,0.3691028191559977,255.06666666666663
2024-01-31 01:48:00,2.0,0.313054431760705,119341070.0,0.8222222222222222,0.0,0.0,0.986078886310865,1896448.0,0.3342725690713437,232.44444444444443
2024-01-31 01:49:00,2.0,0.2930513827622838,119169196.0,0.7333333333333333,0.0,0.0,0.9970426700464337,1896448.0,0.3033018279540058,211.0444444444444
2024-01-31 01:50:00,2.0,0.2711554649132869,120379244.0,0.6666666666666665,0.0,0.0,1.0000000000000082,1896448.0,0.2445583771866636,185.8222222222222
2024-01-31 01:51:00,2.0,0.2470600654765883,128410274.0,0.5555555555555555,0.0222222222222222,1.1111111111111098,0.9950248756219862,1896448.0,0.2174067551680093,162.2444444444444
2024-01-31 01:52:00,2.0,0.2261849048837248,104238522.0,0.5555555555555556,0.0,0.0,1.015815085158185,1896448.0,0.198579183891325,154.2888888888889
2024-01-31 01:53:00,2.0,0.2068151601110561,107511974.0,0.5111111111111111,0.0,0.0,0.99557522123892,1896448.0,0.1804992003126484,141.39999999999998
2024-01-31 01:54:00,1.0,0.36870747704298,46928926.0,0.4666666666666666,0.0,0.0,1.0081585081586133,880640.0,0.3793433751720107,129.2444444444444
2024-01-31 01:55:00,1.0,0.3338142165515387,46301902.0,0.4444444444444444,0.0,0.0,0.9987745098039408,880640.0,0.3140778046693472,121.8222222222222
2024-01-31 01:56:00,1.0,0.3210385690826326,48132170.0,0.4444444444444444,0.0,0.0,1.0151187904966827,880640.0,0.310818709927981,124.79999999999998
2024-01-31 01:57:00,1.0,0.297261687237277,51857448.0,0.4888888888888888,0.0,0.0,0.9992372234934735,880640.0,0.3238233159626704,127.84444444444443
2024-01-31 01:58:00,1.0,0.2935642425931052,47990882.0,0.4666666666666666,0.0,0.0,0.9913793103446792,880640.0,0.3336896642933522,131.2888888888889
2024-01-31 01:59:00,1.0,0.296293425615436,48942906.0,0.4888888888888888,0.0,0.0,1.0041841004183882,880640.0,0.3517671111946279,134.5333333333333
2024-01-31 02:00:00,1.0,0.2950828029028726,52719068.0,0.5333333333333332,0.0,0.0,1.0006027727546647,880640.0,0.3681181291946443,142.79999999999998
2024-01-31 02:01:00,1.0,0.295343668088037,49346572.0,0.5555555555555555,0.0,0.0,0.995184590690278,880640.0,0.4074880183987008,151.8222222222222
2024-01-31 02:02:00,1.0,0.3097741757841061,56096782.0,0.5777777777777777,0.0,0.0,0.9976931949251356,880640.0,0.4145715427493754,160.17777777777775
2024-01-31 02:03:00,1.0,0.3495717418326718,55452054.0,0.6222222222222221,0.0,0.0,1.0046367851622022,880640.0,0.4524891756039811,168.9333333333333
2024-01-31 02:04:00,1.0,0.359450217593846,55429804.0,0.5555555555555555,0.0,0.0,1.001788908765731,880640.0,0.4065442483773739,148.5111111111111
2024-01-31 02:05:00,1.0,0.3545626484090554,56968840.0,0.4888888888888888,0.0,0.0,1.0095238095238026,880640.0,0.3218575416853341,127.75555555555552
2024-01-31 02:06:00,1.0,0.3374996512653292,67849788.0,0.3999999999999999,0.0,0.0,1.0079365079366438,880640.0,0.2709230431133027,107.64444444444442
2024-01-31 02:07:00,1.0,0.307212479355512,61920526.0,0.3333333333333333,0.0,0.0,0.9962756052141666,880640.0,0.2370322516573153,87.17777777777778
2024-01-31 02:08:00,1.0,0.270227388049809,60854758.0,0.3555555555555555,0.0,0.0,0.973597359735868,880640.0,0.2465648974186481,93.93333333333334
2024-01-31 02:09:00,1.0,0.2389123683043193,63130802.0,0.3777777777777777,0.0,0.0,0.9883198562442888,880640.0,0.267174072125298,100.6222222222222
2024-01-31 02:10:00,1.0,0.2382155094560886,63344902.0,0.3999999999999999,0.0,0.0,1.0034904013961925,880640.0,0.2706502425146806,107.33333333333331
2024-01-31 02:11:00,1.0,0.2433311017658168,62134076.0,0.4222222222222221,0.0,0.0,1.004273504273559,880640.0,0.2996498646373188,114.2
2024-01-31 02:12:00,1.0,0.2555953765917354,62989194.0,0.3777777777777777,0.0,0.0,1.006842619746013,880640.0,0.2578009047772709,102.04444444444444
2024-01-31 02:13:00,1.0,0.2556842356529932,72437132.0,0.3333333333333333,0.0,0.0,1.009523809523825,880640.0,0.2381526444280002,89.04444444444444
2024-01-31 02:14:00,1.0,0.2472249620950304,51885104.0,0.3112010136261587,0.0222286438304399,0.8333213319580786,0.9977724827720316,880640.0,0.2237392945071247,76.82219307800031
2024-01-31 02:15:00,1.0,0.229724079516341,43781802.0,0.2444444444444444,0.0,0.0,0.9926470588235846,880640.0,0.1880885177133398,63.22222222222221
2024-01-31 02:16:00,1.0,0.1949554518989265,41048866.0,0.2222222222222222,0.0,0.0,1.014492753623388,880640.0,0.1798242387066724,58.17777777777778
2024-01-31 02:17:00,1.0,0.1730637530893217,45848534.0,0.2222222222222222,0.0,0.0,0.9862671660426516,880640.0,0.1653136229946536,52.71111111111111
2024-01-31 02:18:00,1.0,0.1504009826951404,43379638.0,0.1777777777777777,0.0,0.0,1.011219596010212,880640.0,0.1527674373615046,47.64444444444444
2024-01-31 02:19:00,1.0,0.1357631299426774,42284074.0,0.1777777777777777,0.0,0.0,1.028192371475802,880640.0,0.1252367173413358,41.355555555555554
2024-01-31 02:20:00,1.0,0.121236587600201,43517876.0,0.1777777777777777,0.0,0.0,1.0326086956524716,880640.0,0.1296585230946696,39.22222222222221
2024-01-31 02:21:00,1.0,0.1104283024920386,41768764.0,0.1555555555555555,0.0,0.0,0.963391136801392,880640.0,0.1152543816239754,35.46666666666666
2024-01-31 02:22:00,1.0,0.1004649745368205,45113732.0,0.1333333333333333,0.0,0.0,0.9953703703704202,880640.0,0.1046949412146324,32.133333333333326
2024-01-31 02:23:00,1.0,0.0920910653852677,43911664.0,0.1333333333333333,0.0,0.0,1.0049019607839795,880640.0,0.1022401464226215,28.97777777777777
2024-01-31 02:24:00,1.0,0.0826851754086414,46182590.0,0.0888888888888888,0.0,0.0,0.9439528023594336,880640.0,0.0768369536973096,22.82222222222222
2024-01-31 02:25:00,1.0,0.07214429817652,43432286.0,0.0888888888888888,0.0,0.0,0.952380952380365,880640.0,0.0595464609093058,17.51111111111111
2024-01-31 02:26:00,1.0,0.061266576405262,47183134.0,0.0666666666666666,0.0,0.0,0.990990990991534,880640.0,0.0432427457746687,11.999999999999998
2024-01-31 02:27:00,1.0,0.0476899614058448,46219096.0,0.0444444444444444,0.0,0.0,1.1111111111123508,880640.0,0.0187828722853187,5.511111111111111
2024-01-31 02:28:00,1.0,0.0385511033181364,41448250.0,0.0666666666666666,0.0,0.0,1.0040160642570588,880640.0,0.0374862737773167,11.555555555555554
2024-01-31 02:29:00,1.0,0.0336303617111761,46029054.0,0.088904694167852,0.0,0.0,1.028037230222964,880640.0,0.0621261417808228,17.203058321479375
2024-01-31 02:30:00,1.0,0.0382243055339597,44352060.0,0.1111111111111111,0.0,0.0,1.0489510489511542,880640.0,0.070943813849375,21.88888888888889
2024-01-31 02:31:00,1.0,0.0456491442150237,48962736.0,0.1333333333333333,0.0,0.0,1.0018214936251388,880640.0,0.0944633448719667,27.75555555555556
2024-01-31 02:32:00,1.0,0.0561367141039457,48451764.0,0.1111111111111111,0.0,0.0,0.982142857142724,880640.0,0.0865798508053412,26.24444444444444
2024-01-31 02:33:00,1.0,0.0611420744086955,45332954.0,0.1111111111111111,0.0,0.0,0.9756097560974633,880640.0,0.0789339336693571,24.177777777777777
2024-01-31 02:34:00,1.0,0.0654420049833211,52118802.0,0.1111111111111111,0.0,0.0,1.0476190476186031,880640.0,0.0722076175253295,23.177777777777777
2024-01-31 02:35:00,1.0,0.0659903548023771,48894266.0,0.0888888888888888,0.0,0.0,0.9485032155113092,880640.0,0.0712180654449251,21.86666666666666
2024-01-31 02:36:00,1.0,0.0656069389583249,44276482.0,0.1333333333333333,0.0,0.0,0.996168582375596,880640.0,0.0948552315293707,28.55555555555555
2024-01-31 02:37:00,1.0,0.0648217074598019,47838732.0,0.1333333333333333,0.0,0.0,0.9937888198754548,880640.0,0.1123591286493517,35.02222222222222
2024-01-31 02:38:00,1.0,0.0786412799005662,46397318.0,0.1555555555555555,0.0,0.0,0.9633911368015288,880640.0,0.1342338321160111,41.33333333333333
2024-01-31 02:39:00,1.0,0.0915059845086786,43996446.0,0.1999911115061553,0.0,0.0,0.9971472484122036,880640.0,0.154945429573969,48.24230034220702
2024-01-31 02:40:00,1.0,0.1026167249456693,52124924.0,0.1999999999999999,0.0,0.0,0.9938837920485944,880640.0,0.1418745855453476,46.08888888888889
2024-01-31 02:41:00,1.0,0.1104500953217901,47566276.0,0.1777777777777777,0.0,0.0,0.9794628751974458,880640.0,0.1300332842320074,43.24444444444444
2024-01-31 02:42:00,1.0,0.1131677749549458,52851332.0,0.1777777777777777,0.0,0.0,1.0231023102308796,880640.0,0.1311788686039547,42.73333333333333
2024-01-31 02:43:00,1.0,0.1135547230626131,50121202.0,0.1555555555555555,0.0,0.0,0.976645435243952,880640.0,0.1326323991613281,41.86666666666666
2024-01-31 02:44:00,1.0,0.1090597833000621,51987272.0,0.1555555555555555,0.0,0.0,1.015452538631186,880640.0,0.1249562786960043,37.133333333333326
2024-01-31 02:45:00,1.0,0.1036608610729545,56092098.0,0.1333333333333333,0.0,0.0,1.0021786492370302,880640.0,0.1073717491640114,32.86666666666666
2024-01-31 02:46:00,1.0,0.0964855087022888,54811940.0,0.1333333333333333,0.0,0.0,1.002331002331206,880640.0,0.093663620813297,27.62222222222222
2024-01-31 02:47:00,1.0,0.0869915227992383,49304264.0,0.1111111111111111,0.0,0.0,0.9832134292560722,880640.0,0.0831029942213454,23.666666666666664
2024-01-31 02:48:00,1.0,0.0787950002670707,51639266.0,0.1333333333333333,0.0,0.0,1.0077519379845168,880640.0,0.0916151615826516,26.955555555555552
2024-01-31 02:49:00,1.0,0.0735898657259291,62330482.0,0.1333333333333333,0.0,0.0,1.0231023102310697,880640.0,0.1005485215666678,30.02222222222222
2024-01-31 02:50:00,1.0,0.0733941268097273,53130278.0,0.1555555555555555,0.0,0.0,0.9793814432990552,880640.0,0.1072135079693385,32.977777777777774
2024-01-31 02:51:00,1.0,0.0781236038542992,52166032.0,0.1555555555555555,0.0,0.0,0.9431524547803934,880640.0,0.1192311230413176,35.911111111111104
2024-01-31 02:52:00,1.0,0.0825652237329309,51402644.0,0.1333333333333333,0.0,0.0,0.997375328084036,880640.0,0.1057058684426437,31.88888888888889
2024-01-31 02:53:00,1.0,0.0829743731746738,49148580.0,0.1333392595226454,0.0,0.0,1.0215107964138168,880640.0,0.0940489449225994,28.067914129516865
2024-01-31 02:54:00,1.0,0.0803875854376164,56506244.0,0.1111111111111111,0.0,0.0,0.9487179487180124,880640.0,0.0792284352373668,24.0
2024-01-31 02:55:00,1.0,0.0729931834759358,54531180.0,0.0888888888888888,0.0,0.0,0.9657320872281868,880640.0,0.0679761844520146,19.75555555555556
2024-01-31 02:56:00,1.0,0.0655746566391713,53828286.0,0.0888888888888888,0.0,0.0,1.02362204724427,880640.0,0.0647416884346425,20.133333333333333
2024-01-31 02:57:00,1.0,0.060984519496205,54817532.0,0.1111111111111111,0.0,0.0,0.9876543209878106,880640.0,0.0777634756626949,22.666666666666664
2024-01-31 02:58:00,1.0,0.058410008871226,52025766.0,0.1111111111111111,0.0,0.0,0.9743589743587084,880640.0,0.0757233839026445,23.88888888888889
2024-01-31 02:59:00,1.0,0.0595441134022775,55833700.0,0.1111111111111111,0.0,0.0,0.9832134292566715,880640.0,0.0836251781680259,25.13333333333333
2024-01-31 03:00:00,1.0,0.0636109028584325,54336064.0,0.1333333333333333,0.0,0.0,0.9977324263039792,880640.0,0.0921887562226866,28.8
2024-01-31 03:01:00,1.0,0.0692871810022985,52312912.0,0.1333333333333333,0.0,0.0,0.9868421052633054,880640.0,0.1018782078719982,32.355555555555554
2024-01-31 03:02:00,1.0,0.0757947652649063,55322472.0,0.1555555555555555,0.0,0.0,0.9659090909086748,880640.0,0.1147244829426855,36.02222222222221
2024-01-31 03:03:00,1.0,0.0833515914844135,53252590.0,0.1777777777777777,0.0,0.0,1.0326086956521312,880640.0,0.1273869673573024,39.46666666666666
2024-01-31 03:04:00,1.0,0.0884730610561876,55458772.0,0.1555555555555555,0.0,0.0,0.9589041095892524,880640.0,0.1230168920800064,37.42222222222222
2024-01-31 03:05:00,1.0,0.0932916711844763,56990122.0,0.1555555555555555,0.0,0.0,1.016949152542509,880640.0,0.1157240473960267,35.48888888888889
